ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status,Future_Price_5Y,Good_Investment,Luxury_Property,Spacious_Property
161407,Jharkhand,Ranchi,Locality_127,Villa,1,1033,360.61,0.35,2004,Furnished,6,21,21,9,2,Low,Yes,Yes,Gym,South,Broker,Ready_to_Move,488.5039425999999,0,1,0
188861,Tamil Nadu,Coimbatore,Locality_64,Independent House,2,1652,439.01,0.27,2018,Semi-furnished,2,16,7,2,5,High,Yes,No,"Clubhouse, Playground, Garden, Pool, Gym",North,Builder,Under_Construction,587.8519504,0,1,0
220244,Odisha,Bhubaneswar,Locality_126,Independent House,5,1021,459.05,0.45,2017,Unfurnished,30,19,8,6,10,Medium,No,No,Gym,South,Broker,Ready_to_Move,651.5847510000001,0,1,0
53598,Gujarat,Ahmedabad,Locality_31,Villa,1,3351,11.23,0.0,2007,Furnished,18,20,18,9,9,High,No,Yes,"Playground, Clubhouse, Garden",North,Builder,Under_Construction,16.0928146,0,0,1
220820,West Bengal,Durgapur,Locality_216,Independent House,2,3505,447.4,0.13,1996,Furnished,11,25,29,10,6,Medium,No,No,"Pool, Gym",South,Broker,Ready_to_Move,621.93074,0,1,1
150465,Kerala,Kochi,Locality_438,Apartment,1,946,179.4,0.19,2001,Unfurnished,22,14,24,3,1,Medium,Yes,Yes,"Clubhouse, Pool, Playground",West,Owner,Under_Construction,229.438248,0,1,0
11108,Andhra Pradesh,Vijayawada,Locality_237,Villa,1,788,322.85,0.41,2017,Semi-furnished,26,17,8,6,4,Medium,Yes,Yes,Playground,East,Broker,Ready_to_Move,439.644216,0,1,0
113421,Gujarat,Surat,Locality_274,Independent House,1,3499,10.73,0.0,2015,Unfurnished,1,11,10,3,5,High,No,Yes,"Gym, Pool, Garden",West,Builder,Under_Construction,14.592585399999997,0,0,1
56808,Karnataka,Mysore,Locality_282,Independent House,2,4781,90.19,0.02,1992,Furnished,28,13,33,7,6,Medium,No,No,"Clubhouse, Playground, Pool, Garden, Gym",East,Builder,Ready_to_Move,124.2475478,0,0,1
146695,Delhi,Dwarka,Locality_410,Villa,1,611,384.51,0.63,2020,Furnished,28,2,5,8,3,Low,No,Yes,"Playground, Pool",North,Broker,Under_Construction,517.6350521999999,0,1,0
19640,Odisha,Bhubaneswar,Locality_216,Villa,1,4160,52.17,0.01,2021,Semi-furnished,3,5,4,1,3,Medium,No,No,Gym,South,Owner,Under_Construction,69.083514,0,0,1
22235,Karnataka,Mysore,Locality_377,Villa,1,666,131.21,0.2,2023,Unfurnished,11,14,2,1,6,High,No,Yes,"Gym, Pool, Clubhouse, Playground, Garden",East,Owner,Ready_to_Move,171.5334572,0,0,0
170109,West Bengal,Durgapur,Locality_471,Apartment,4,1223,438.55,0.36,2003,Unfurnished,24,5,22,4,10,Low,No,Yes,"Playground, Pool",West,Builder,Under_Construction,607.593483,0,1,0
210529,Uttar Pradesh,Noida,Locality_19,Villa,2,4224,289.33,0.07,2019,Furnished,0,24,6,10,3,High,No,Yes,"Clubhouse, Garden, Pool, Gym",North,Builder,Ready_to_Move,419.9567084,0,1,1
102518,Gujarat,Ahmedabad,Locality_182,Villa,1,4468,10.59,0.0,1997,Unfurnished,9,13,28,2,9,Low,Yes,Yes,"Clubhouse, Playground, Garden, Gym",South,Owner,Ready_to_Move,14.776862399999999,0,0,1
90638,Bihar,Patna,Locality_71,Apartment,2,4921,359.44,0.07,2004,Unfurnished,7,21,21,3,9,High,Yes,No,Gym,South,Owner,Under_Construction,509.8368848,0,1,1
186222,Karnataka,Mysore,Locality_327,Apartment,4,2246,131.77,0.06,2023,Furnished,8,24,2,5,5,Medium,No,Yes,"Playground, Pool",North,Broker,Under_Construction,186.57577840000002,1,0,1
159048,Delhi,Dwarka,Locality_58,Villa,2,2924,68.38,0.02,2011,Furnished,16,9,14,10,8,High,Yes,Yes,Gym,West,Owner,Under_Construction,101.16684240000001,0,0,1
133494,Gujarat,Surat,Locality_436,Apartment,3,791,237.26,0.3,2016,Semi-furnished,27,28,9,2,7,High,Yes,No,"Pool, Playground, Garden, Gym",South,Owner,Under_Construction,320.0210332,0,1,0
113466,Chhattisgarh,Raipur,Locality_286,Apartment,4,895,62.1,0.07,2019,Semi-furnished,0,13,6,10,2,Low,Yes,Yes,"Pool, Garden, Clubhouse, Playground",South,Builder,Under_Construction,89.23149000000001,0,0,0
197576,Jharkhand,Jamshedpur,Locality_288,Independent House,1,1159,424.22,0.37,1995,Semi-furnished,12,16,30,4,9,High,Yes,No,"Playground, Gym",North,Broker,Ready_to_Move,560.0467596,0,1,0
1255,Rajasthan,Jaipur,Locality_372,Apartment,4,4696,268.26,0.06,2022,Furnished,20,26,3,3,10,Medium,Yes,Yes,Clubhouse,East,Owner,Under_Construction,405.8559192,0,1,1
236472,Uttarakhand,Haridwar,Locality_238,Independent House,3,4735,423.79,0.09,2001,Semi-furnished,4,25,24,6,1,High,Yes,No,Gym,South,Builder,Ready_to_Move,588.940963,0,1,1
87875,Delhi,Dwarka,Locality_121,Villa,1,2788,448.59,0.16,1995,Unfurnished,27,13,30,9,2,High,No,No,"Gym, Pool, Garden, Playground, Clubhouse",East,Builder,Under_Construction,590.6853683999999,0,1,1
118472,Rajasthan,Jodhpur,Locality_37,Villa,5,1163,46.13,0.04,1998,Furnished,27,10,27,5,2,Low,Yes,No,"Pool, Garden",East,Owner,Ready_to_Move,61.826193800000006,0,0,0
30161,Uttarakhand,Dehradun,Locality_378,Independent House,3,2626,437.22,0.17,2014,Furnished,22,20,11,5,2,Medium,No,No,"Clubhouse, Playground, Gym",East,Builder,Under_Construction,586.5393743999999,0,1,1
165196,Madhya Pradesh,Bhopal,Locality_404,Villa,3,2703,460.39,0.17,1991,Unfurnished,2,15,34,1,5,Low,Yes,Yes,"Clubhouse, Garden",North,Builder,Ready_to_Move,615.1086633999998,0,1,1
205621,Kerala,Trivandrum,Locality_116,Villa,3,3727,432.81,0.12,2002,Semi-furnished,2,25,23,6,2,Low,Yes,Yes,"Gym, Pool, Clubhouse, Garden",West,Owner,Under_Construction,607.8989574,0,1,1
79114,West Bengal,Durgapur,Locality_16,Villa,3,2115,151.77,0.07,2020,Furnished,12,22,5,2,10,High,No,Yes,"Clubhouse, Playground",East,Broker,Ready_to_Move,212.827071,0,1,1
204999,Odisha,Cuttack,Locality_246,Apartment,2,2662,330.26,0.12,2018,Unfurnished,17,2,7,5,6,Medium,No,Yes,Pool,East,Builder,Ready_to_Move,459.80118239999996,0,1,1
147052,Uttarakhand,Haridwar,Locality_4,Independent House,4,719,163.0,0.23,1993,Furnished,11,30,32,1,9,Medium,Yes,No,"Clubhouse, Playground, Garden, Pool, Gym",South,Owner,Ready_to_Move,215.54794,0,1,0
91853,Odisha,Bhubaneswar,Locality_46,Villa,1,2052,437.09,0.21,2021,Semi-furnished,4,25,4,10,10,Low,Yes,Yes,"Pool, Clubhouse",North,Owner,Under_Construction,648.2219535999999,0,1,1
204983,Gujarat,Surat,Locality_22,Apartment,5,3214,195.58,0.06,2008,Unfurnished,26,17,17,6,3,High,Yes,Yes,"Gym, Pool, Playground, Garden, Clubhouse",South,Broker,Under_Construction,282.47228240000004,0,1,1
83398,Madhya Pradesh,Bhopal,Locality_96,Apartment,3,3927,238.13,0.06,2001,Unfurnished,22,14,24,8,5,Low,No,No,"Clubhouse, Gym, Playground, Garden, Pool",South,Builder,Under_Construction,332.3199402,0,1,1
118838,Kerala,Trivandrum,Locality_479,Apartment,2,1627,152.5,0.09,2018,Semi-furnished,8,24,7,5,1,High,No,No,Pool,South,Builder,Under_Construction,199.24735,0,1,0
98412,Andhra Pradesh,Vishakhapatnam,Locality_358,Villa,4,2173,451.27,0.21,1993,Unfurnished,1,23,32,10,5,Medium,Yes,No,"Gym, Clubhouse, Playground",South,Broker,Under_Construction,636.0470142,0,1,1
110178,Telangana,Hyderabad,Locality_119,Apartment,2,1764,386.54,0.22,2013,Unfurnished,3,2,12,5,8,High,Yes,Yes,"Pool, Garden, Clubhouse, Playground",West,Broker,Under_Construction,545.1296312000001,0,1,0
134576,Assam,Silchar,Locality_489,Apartment,2,3799,475.58,0.13,2002,Unfurnished,6,10,23,3,1,High,No,Yes,"Pool, Clubhouse, Playground",West,Broker,Ready_to_Move,629.1828284,0,1,1
153656,Odisha,Bhubaneswar,Locality_247,Villa,4,1565,66.04,0.04,1995,Semi-furnished,17,3,30,2,7,High,Yes,Yes,"Gym, Garden",West,Builder,Under_Construction,89.96629200000001,0,0,0
57362,Maharashtra,Nagpur,Locality_341,Villa,4,3869,264.1,0.07,2023,Semi-furnished,14,19,2,3,10,Medium,No,No,"Playground, Pool, Garden",North,Builder,Under_Construction,381.19665800000007,0,1,1
44857,Haryana,Faridabad,Locality_311,Apartment,3,4805,420.46,0.09,2011,Furnished,21,27,14,1,4,Low,No,No,"Gym, Pool, Clubhouse, Playground, Garden",East,Broker,Ready_to_Move,569.7653459999999,0,1,1
151575,Uttar Pradesh,Noida,Locality_278,Independent House,4,657,143.03,0.22,2014,Unfurnished,14,14,11,7,5,High,Yes,No,Clubhouse,North,Broker,Ready_to_Move,198.9747542,0,0,0
180367,Kerala,Trivandrum,Locality_352,Independent House,2,1371,163.49,0.12,2013,Furnished,11,20,12,3,7,High,Yes,No,Playground,West,Builder,Ready_to_Move,220.61667580000002,0,1,0
231651,Tamil Nadu,Coimbatore,Locality_141,Villa,5,3910,362.57,0.09,2009,Unfurnished,28,8,16,2,4,Medium,No,No,Clubhouse,West,Builder,Ready_to_Move,497.881124,0,1,1
226948,Gujarat,Surat,Locality_7,Independent House,5,1595,418.73,0.26,2010,Unfurnished,17,12,15,5,4,Low,No,No,Clubhouse,South,Broker,Under_Construction,569.012197,0,1,0
51789,Odisha,Cuttack,Locality_376,Villa,4,3688,454.13,0.12,2018,Semi-furnished,4,24,7,8,2,High,No,No,"Playground, Garden, Clubhouse, Pool",South,Broker,Under_Construction,642.9390888,0,1,1
98271,Uttarakhand,Haridwar,Locality_198,Apartment,2,1843,334.55,0.18,2019,Furnished,22,4,6,9,5,High,Yes,No,"Gym, Clubhouse, Garden, Pool, Playground",West,Broker,Ready_to_Move,473.34141300000005,0,1,1
17121,Kerala,Trivandrum,Locality_69,Villa,5,1737,30.11,0.02,1999,Semi-furnished,1,13,26,4,10,Medium,Yes,Yes,"Garden, Pool, Gym",East,Broker,Ready_to_Move,43.139801399999996,0,0,0
164982,Andhra Pradesh,Vishakhapatnam,Locality_495,Villa,1,1048,67.61,0.06,1992,Semi-furnished,11,28,33,7,10,Medium,No,Yes,"Garden, Playground, Pool, Gym, Clubhouse",East,Builder,Ready_to_Move,90.93274559999999,0,0,0
67192,Odisha,Cuttack,Locality_277,Villa,4,554,192.28,0.35,2006,Semi-furnished,25,20,19,9,9,High,No,No,"Playground, Garden, Gym",West,Builder,Ready_to_Move,268.2459824,0,1,0
29370,Odisha,Cuttack,Locality_458,Villa,3,4066,181.34,0.04,2021,Unfurnished,15,19,4,8,1,Medium,No,No,Pool,South,Owner,Under_Construction,255.0220688,0,1,1
102352,Andhra Pradesh,Vishakhapatnam,Locality_385,Villa,3,878,342.8,0.39,2005,Unfurnished,18,14,20,3,2,Low,No,No,"Garden, Pool, Playground, Clubhouse",North,Broker,Under_Construction,434.862368,0,1,0
188366,Punjab,Amritsar,Locality_298,Independent House,3,3891,494.13,0.13,2018,Unfurnished,0,1,7,10,8,Low,No,No,"Gym, Garden, Pool",South,Broker,Under_Construction,727.7645466,0,1,1
147868,Karnataka,Mysore,Locality_142,Villa,4,3625,117.36,0.03,1996,Furnished,2,5,29,8,1,Medium,Yes,Yes,Pool,South,Builder,Ready_to_Move,166.3578,0,0,1
59107,West Bengal,Durgapur,Locality_225,Apartment,3,1001,73.28,0.07,2007,Furnished,16,27,18,4,9,Medium,No,Yes,"Gym, Clubhouse",East,Builder,Ready_to_Move,100.10194559999998,0,0,0
93381,Gujarat,Ahmedabad,Locality_113,Apartment,4,4244,420.07,0.1,1996,Furnished,24,29,29,3,4,Low,No,No,"Pool, Playground, Garden, Clubhouse, Gym",East,Owner,Ready_to_Move,566.6240216,0,1,1
94743,Odisha,Cuttack,Locality_161,Independent House,5,1709,367.42,0.21,2000,Unfurnished,20,2,25,3,7,High,No,Yes,Clubhouse,West,Owner,Under_Construction,503.4315356,0,1,0
231104,Karnataka,Mysore,Locality_499,Independent House,3,1645,326.85,0.2,2011,Unfurnished,25,14,14,3,9,Medium,Yes,No,"Garden, Playground, Clubhouse, Gym, Pool",West,Builder,Under_Construction,451.674015,0,1,0
15841,Uttar Pradesh,Noida,Locality_339,Villa,1,3444,173.1,0.05,2016,Unfurnished,6,18,9,3,3,Low,Yes,Yes,"Playground, Gym, Garden, Clubhouse, Pool",West,Builder,Under_Construction,237.99172799999997,0,1,1
44633,Delhi,New Delhi,Locality_338,Apartment,1,3806,199.15,0.05,2023,Furnished,14,15,2,8,9,High,No,No,"Clubhouse, Pool, Gym, Garden, Playground",North,Broker,Ready_to_Move,286.600748,1,1,1
109569,Tamil Nadu,Chennai,Locality_290,Villa,5,2968,452.53,0.15,1994,Furnished,14,30,31,7,7,High,No,Yes,"Clubhouse, Garden, Gym",North,Owner,Under_Construction,644.1131008,0,1,1
56542,Andhra Pradesh,Vijayawada,Locality_365,Villa,3,1862,371.21,0.2,1997,Semi-furnished,24,21,28,8,1,Medium,Yes,Yes,"Clubhouse, Garden, Pool, Playground, Gym",North,Builder,Under_Construction,508.2755803999999,0,1,1
11841,Delhi,Dwarka,Locality_175,Apartment,5,3022,42.76,0.01,2012,Furnished,9,30,13,5,3,High,No,No,"Pool, Playground, Gym",East,Owner,Under_Construction,59.155894399999994,0,0,1
36037,West Bengal,Kolkata,Locality_484,Villa,2,1800,131.53,0.07,2007,Furnished,9,7,18,9,3,High,No,No,"Playground, Gym, Garden",West,Broker,Under_Construction,176.77632,0,0,0
81399,Assam,Silchar,Locality_177,Apartment,1,823,400.67,0.49,2004,Unfurnished,9,16,21,8,7,Medium,No,No,"Clubhouse, Playground, Pool",South,Broker,Under_Construction,531.0720582,0,1,0
90407,Madhya Pradesh,Indore,Locality_286,Independent House,2,749,38.0,0.05,2008,Furnished,24,2,17,8,7,High,Yes,No,"Clubhouse, Pool",West,Broker,Ready_to_Move,52.32524,0,0,0
113596,Punjab,Ludhiana,Locality_236,Apartment,3,3693,182.15,0.05,2013,Semi-furnished,6,21,12,2,5,High,Yes,No,Gym,South,Builder,Ready_to_Move,252.252249,0,1,1
241418,Gujarat,Ahmedabad,Locality_110,Apartment,5,1448,312.01,0.22,2012,Semi-furnished,16,17,13,7,9,Medium,No,Yes,"Playground, Clubhouse, Pool",West,Builder,Ready_to_Move,450.84196959999997,0,1,0
48327,Odisha,Bhubaneswar,Locality_33,Independent House,1,4783,31.15,0.01,2006,Unfurnished,17,12,19,5,3,Medium,No,No,"Playground, Gym, Garden, Clubhouse, Pool",North,Broker,Under_Construction,41.948459,0,0,1
242131,Delhi,New Delhi,Locality_190,Villa,2,4199,88.52,0.02,2000,Unfurnished,20,15,25,6,6,Low,Yes,Yes,Pool,South,Builder,Ready_to_Move,126.31626959999998,0,0,1
234881,West Bengal,Kolkata,Locality_339,Villa,1,4885,387.84,0.08,2006,Furnished,3,8,19,3,10,Low,Yes,No,"Gym, Pool, Clubhouse, Playground",North,Owner,Ready_to_Move,548.6772479999998,0,1,1
171195,Jharkhand,Jamshedpur,Locality_472,Apartment,2,3136,156.59,0.05,2021,Semi-furnished,10,5,4,2,10,Medium,Yes,Yes,"Garden, Gym",North,Builder,Under_Construction,225.44575480000003,0,1,1
168177,Maharashtra,Pune,Locality_166,Apartment,2,1536,309.81,0.2,2020,Furnished,30,7,5,2,7,High,No,Yes,"Clubhouse, Garden, Gym",East,Owner,Under_Construction,418.7763732,0,1,0
61820,Delhi,Dwarka,Locality_407,Apartment,3,2289,345.0,0.15,1999,Furnished,9,25,26,9,10,Low,Yes,No,"Playground, Clubhouse, Gym",South,Broker,Under_Construction,496.3791,0,1,1
21812,Gujarat,Ahmedabad,Locality_46,Villa,4,1270,349.44,0.28,2014,Semi-furnished,4,24,11,5,6,Low,No,No,"Pool, Gym, Playground",South,Broker,Ready_to_Move,475.72761600000007,0,1,0
236513,Bihar,Patna,Locality_120,Apartment,5,2765,337.1,0.12,2002,Unfurnished,29,19,23,4,5,High,No,Yes,"Clubhouse, Garden, Playground, Pool, Gym",South,Owner,Under_Construction,468.33302999999995,0,1,1
97076,Tamil Nadu,Chennai,Locality_467,Independent House,1,2472,348.8,0.14,1991,Furnished,0,19,34,9,7,High,No,Yes,"Playground, Gym, Garden",South,Owner,Under_Construction,476.96307199999995,0,1,1
91881,Punjab,Ludhiana,Locality_412,Villa,1,4011,250.68,0.06,2001,Furnished,21,14,24,6,5,High,No,No,Playground,West,Owner,Under_Construction,337.7211096,0,1,1
73162,Delhi,New Delhi,Locality_364,Independent House,1,2925,12.16,0.0,2015,Semi-furnished,6,13,10,1,10,Low,Yes,Yes,"Garden, Playground",North,Broker,Under_Construction,17.00576,0,0,1
184744,Uttarakhand,Haridwar,Locality_15,Apartment,1,3416,284.11,0.08,2019,Unfurnished,16,7,6,3,2,High,Yes,Yes,Playground,West,Broker,Ready_to_Move,389.88983519999994,0,1,1
233493,Chhattisgarh,Bilaspur,Locality_16,Apartment,1,4506,232.28,0.05,1990,Semi-furnished,2,25,35,4,9,Low,Yes,No,Garden,South,Builder,Ready_to_Move,319.87743359999996,0,1,1
72990,West Bengal,Durgapur,Locality_274,Villa,2,994,74.18,0.07,1992,Furnished,15,2,33,2,1,Medium,No,No,"Clubhouse, Gym, Playground",North,Owner,Under_Construction,89.8972584,0,0,0
240085,Chhattisgarh,Raipur,Locality_165,Independent House,3,2109,284.79,0.14,2001,Semi-furnished,23,25,24,2,4,Low,No,Yes,Clubhouse,North,Builder,Ready_to_Move,374.8349022,0,1,1
23538,Chhattisgarh,Bilaspur,Locality_494,Independent House,1,2291,245.9,0.11,2022,Unfurnished,17,21,3,3,8,Low,No,Yes,Pool,South,Owner,Ready_to_Move,337.82233799999995,0,1,1
46448,Tamil Nadu,Coimbatore,Locality_56,Apartment,3,4418,290.33,0.07,2003,Furnished,23,12,22,7,4,High,No,Yes,"Playground, Garden, Pool, Gym",East,Broker,Ready_to_Move,411.21179879999994,0,1,1
234024,Delhi,Dwarka,Locality_117,Villa,1,4209,443.09,0.11,2018,Unfurnished,2,29,7,2,3,High,Yes,No,Playground,East,Broker,Ready_to_Move,602.2390661999999,0,1,1
9593,Tamil Nadu,Coimbatore,Locality_447,Independent House,2,799,230.33,0.29,2008,Semi-furnished,5,13,17,8,4,Medium,No,No,"Playground, Clubhouse",West,Builder,Under_Construction,304.95231340000004,0,1,0
39093,Uttar Pradesh,Lucknow,Locality_131,Independent House,2,1780,282.01,0.16,1992,Semi-furnished,27,3,33,2,5,Medium,Yes,No,"Playground, Gym",North,Owner,Under_Construction,363.680096,0,1,0
880,Gujarat,Surat,Locality_74,Apartment,1,2831,333.64,0.12,2021,Unfurnished,0,1,4,3,2,Medium,No,No,"Gym, Clubhouse, Garden",East,Broker,Ready_to_Move,436.9416167999999,0,1,1
22041,Rajasthan,Jaipur,Locality_321,Apartment,3,4707,260.0,0.06,2007,Semi-furnished,15,21,18,1,6,High,No,Yes,"Clubhouse, Pool, Gym, Playground, Garden",West,Builder,Ready_to_Move,360.3963999999999,0,1,1
131038,Uttar Pradesh,Noida,Locality_62,Apartment,1,1399,435.76,0.31,1991,Furnished,17,2,34,4,8,Low,No,No,"Gym, Garden",East,Builder,Under_Construction,557.3283247999999,0,1,0
152841,Haryana,Gurgaon,Locality_62,Apartment,4,2116,223.26,0.11,2010,Unfurnished,1,12,15,7,4,Low,Yes,No,Playground,North,Broker,Ready_to_Move,313.5284832,0,1,1
44414,Punjab,Ludhiana,Locality_366,Apartment,3,586,59.84,0.1,1999,Unfurnished,17,29,26,7,7,Medium,No,No,"Gym, Clubhouse, Playground",North,Builder,Ready_to_Move,79.6302848,0,0,0
81987,Bihar,Gaya,Locality_353,Apartment,4,4871,40.61,0.01,2012,Unfurnished,21,25,13,3,10,High,Yes,No,"Garden, Playground, Gym, Pool",South,Broker,Ready_to_Move,59.75436620000001,0,0,1
5927,Haryana,Faridabad,Locality_438,Villa,3,2123,267.72,0.13,2000,Furnished,23,26,25,7,7,Low,No,No,"Playground, Clubhouse, Pool",North,Owner,Ready_to_Move,365.0255112,0,1,1
222034,Haryana,Faridabad,Locality_156,Independent House,3,2004,423.14,0.21,2009,Furnished,8,5,16,3,6,Medium,No,Yes,"Clubhouse, Pool, Garden, Playground, Gym",West,Owner,Under_Construction,573.8116911999998,0,1,1
78327,Delhi,New Delhi,Locality_246,Independent House,1,3917,338.12,0.09,2014,Semi-furnished,9,11,11,3,4,High,No,No,Playground,South,Builder,Ready_to_Move,450.8289208,0,1,1
224557,Haryana,Gurgaon,Locality_226,Villa,1,1087,478.17,0.44,2011,Semi-furnished,4,23,14,10,6,Low,No,No,"Playground, Garden, Pool, Gym, Clubhouse",South,Broker,Ready_to_Move,648.7523658,0,1,0
104983,Rajasthan,Jaipur,Locality_253,Apartment,3,2457,239.39,0.1,1993,Unfurnished,9,19,32,8,10,Low,No,No,Pool,East,Builder,Under_Construction,332.7856146,0,1,1
136823,Jharkhand,Ranchi,Locality_197,Apartment,2,728,410.33,0.56,2020,Furnished,19,17,5,1,8,Low,Yes,Yes,"Garden, Pool, Clubhouse",West,Builder,Ready_to_Move,559.5095747999999,0,1,0
241206,Haryana,Gurgaon,Locality_114,Apartment,3,4894,214.28,0.04,2023,Furnished,7,12,2,2,3,Medium,Yes,No,"Playground, Garden, Pool",East,Broker,Ready_to_Move,302.7519264,0,1,1
407,Gujarat,Ahmedabad,Locality_81,Villa,2,2163,325.44,0.15,2002,Furnished,20,6,23,3,4,Low,No,No,Gym,West,Builder,Under_Construction,419.57677440000003,0,1,1
26004,Haryana,Faridabad,Locality_282,Independent House,3,959,368.02,0.38,1994,Semi-furnished,10,28,31,4,7,Medium,Yes,Yes,"Clubhouse, Pool",East,Broker,Ready_to_Move,497.9973035999999,0,1,0
135736,Karnataka,Bangalore,Locality_399,Apartment,2,1526,457.75,0.3,1990,Unfurnished,20,15,35,7,7,Low,Yes,No,Garden,South,Owner,Ready_to_Move,616.36953,0,1,0
63109,Rajasthan,Jaipur,Locality_471,Apartment,2,2657,217.66,0.08,2012,Furnished,23,11,13,1,4,Medium,Yes,Yes,"Pool, Garden, Clubhouse, Gym, Playground",West,Owner,Under_Construction,294.7421124,0,1,1
186504,Maharashtra,Nagpur,Locality_91,Villa,3,1637,149.08,0.09,2009,Furnished,14,27,16,2,1,Medium,Yes,Yes,"Gym, Playground, Pool, Clubhouse, Garden",East,Broker,Ready_to_Move,198.0885592,0,0,0
60710,Andhra Pradesh,Vishakhapatnam,Locality_465,Independent House,3,2862,482.0,0.17,2003,Unfurnished,9,16,22,3,8,Low,Yes,No,Pool,East,Builder,Ready_to_Move,666.2396799999999,0,1,1
38946,Andhra Pradesh,Vijayawada,Locality_235,Villa,4,1532,126.21,0.08,2012,Unfurnished,10,30,13,6,4,Medium,Yes,Yes,Pool,West,Builder,Under_Construction,178.1630844,0,0,0
117079,Delhi,New Delhi,Locality_213,Independent House,4,4657,186.37,0.04,2010,Semi-furnished,8,3,15,10,7,High,Yes,Yes,"Garden, Pool",South,Owner,Ready_to_Move,285.9176718,0,1,1
70235,Uttarakhand,Haridwar,Locality_156,Apartment,1,1289,424.82,0.33,2020,Semi-furnished,6,10,5,1,4,High,Yes,Yes,"Gym, Garden",West,Builder,Under_Construction,564.0674995999999,0,1,0
74246,Punjab,Amritsar,Locality_149,Villa,2,2519,401.75,0.16,1998,Unfurnished,15,22,27,2,4,Low,No,Yes,"Playground, Garden",North,Broker,Ready_to_Move,523.632915,0,1,1
162126,Punjab,Ludhiana,Locality_228,Apartment,4,2159,477.5,0.22,2014,Unfurnished,11,19,11,2,7,Low,Yes,Yes,"Clubhouse, Garden",East,Owner,Under_Construction,674.31595,0,1,1
183760,Chhattisgarh,Raipur,Locality_289,Independent House,5,880,157.05,0.18,1994,Unfurnished,23,9,31,8,8,Medium,No,No,"Playground, Pool, Garden, Clubhouse",West,Owner,Under_Construction,215.88093000000003,0,1,0
185623,Haryana,Faridabad,Locality_250,Villa,5,560,251.83,0.45,2004,Unfurnished,24,10,21,6,9,High,No,No,Pool,North,Owner,Under_Construction,346.56844600000005,0,1,0
237504,West Bengal,Durgapur,Locality_308,Villa,1,3031,434.03,0.14,1999,Semi-furnished,20,7,26,5,4,Low,Yes,Yes,"Pool, Gym, Clubhouse, Garden, Playground",West,Builder,Ready_to_Move,590.5498985999999,0,1,1
159539,Assam,Silchar,Locality_206,Independent House,4,3914,108.34,0.03,2001,Unfurnished,8,5,24,10,6,Medium,Yes,Yes,"Gym, Pool",West,Broker,Under_Construction,161.7819552,0,0,1
214446,Delhi,New Delhi,Locality_413,Independent House,5,3398,394.68,0.12,1997,Semi-furnished,15,30,28,5,1,High,Yes,No,"Garden, Gym",West,Broker,Ready_to_Move,542.6692128,0,1,1
247578,Uttar Pradesh,Noida,Locality_181,Independent House,5,4397,10.57,0.0,1993,Semi-furnished,6,23,32,6,5,Low,Yes,Yes,"Gym, Pool",South,Owner,Ready_to_Move,15.368145799999999,0,0,1
23465,Jharkhand,Jamshedpur,Locality_389,Apartment,4,2878,418.31,0.15,2005,Semi-furnished,28,26,20,4,1,High,Yes,Yes,"Clubhouse, Pool",South,Owner,Under_Construction,577.5020536,0,1,1
